gnomAD_AF	CADD_PHRED	Condel	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	True.Label
8.121102e-06	22.7	0.018	0.996479496034033	0.1272	-0.9874	0.105	0.371	0.993	0.629	0.935	1
8.121102e-06	21.1	0.261	0.997342608895208	0.1698	-0.7873	0.191	0.421	1	-0.188	1.048	1
4.084e-06	33	0.886	0.998986093662713	0.4109	0.0122	0.334	0.99	0.991	2.917	0.935	1
8.121102e-06	26.8	0.945	0.994165849183885	0.9994	0.8712	0.94	1	1	6.634	1.058	1
8.121102e-06	32	0.919	0.999133452144953	0.4793	0.0364	0.875	0.999	0.988	1.341	0.892	1
4.069e-05	33	0.628	0.999113784274726	0.4649	-0.0755	0.476	1	1	4.494	1.048	1
4.066e-06	35	0.808	0.99939801245123	0.9727	1.0713	0.938	1	1	7.905	0.935	1
8.121102e-06	31	0.919	0.999453643057688	0.779	0.6768	0.871	1	0.989	7.87	0.935	1
8.121102e-06	31	0.41	0.990872615657581	0.6393	0.0754	0.901	1	1	7.745	1.061	1
6.527e-05	33	0.935	0.998994978841981	0.9085	1.0756	0.848	1	0.459	2.366	0.079	1
8.121102e-06	35	0.935	0.999353690735508	0.9888	1.0275	0.963	1	0.997	7.879	0.852	1
8.121102e-06	27.5	0.882	0.996566377885425	0.9918	0.9759	0.877	1	1	6.729	1.04	1
0	34	0.919	0.998887251422646	0.992	0.945	0.905	1	1	7.742	0.928	1
4.064e-06	28.9	0.945	0.997379246512103	0.4864	0.1505	0.743	1	0.99	7.439	1.006	1
8.121102e-06	26.9	0.935	0.99806385679928	0.8661	0.89	0.856	1	0.998	3.183	1.024	1
0.0007816	35	0.919	0.999467445861026	0.7848	0.7129	0.776	1	1	6.022	0.931	1
1.734e-05	35	0.935	0.999421138171853	0.9342	1.0836	0.909	1	0.998	5.811	0.931	1
4.31e-06	34	0.945	0.999247271479624	0.9429	1.0618	0.842	1	0.997	2.99	1.044	1
8.122e-06	29.1	0.811	0.996078600671877	0.8727	1.0465	0.946	1	0.918	7.876	0.847	1
0	23.6	0.65	0.991916819386566	0.7751	0.6926	0.928	1	0.998	7.792	0.852	1
8.121e-06	33	0.728	0.997274121205739	0.8507	0.9559	0.966	1	0.998	8.02	0.074	1
8.121e-06	23.9	0.451	0.907764683128351	0.4949	-0.002	0.835	1	1	3.282	1.048	1
8.121102e-06	25	0.82	0.984704866538388	0.8073	0.8875	0.987	1	1	7.84	1.061	1
8.121102e-06	25.7	0.556	0.997139173110087	0.8276	0.6049	0.904	1	0.973	8.398	0.13	1
8.121102e-06	34	0.935	0.999166386256295	0.9919	0.9667	0.969	1	1	9.998	1.048	1
8.121102e-06	27.9	0.845	0.993844502883871	0.5832	0.2556	0.802	1	0.975	6.748	0.949	1
4.064e-06	29.6	0.594	0.963867615442381	0.6802	0.5902	0.833	1	0.997	7.187	1.045	1
3.25e-05	34	0.896	0.999271511572708	0.703	0.1316	0.738	1	0.996	9.949	1.047	1
8.136e-06	23.6	0.935	0.963039169393473	0.6976	0.306	0.601	1	0.945	7.365	0.935	1
8.121102e-06	26.2	0.945	0.998451985146543	0.254	-0.4936	0.445	1	0.845	8.535	1.048	1
4.065e-06	24.7	0.935	0.996548689455542	0.2012	-0.7219	0.421	1	0.859	6.845	1.061	1
8.327e-06	26.3	0.748	0.974595495742317	0.0576	-1.011	0.164	0.931	0.998	0.842	1.061	1
8.121102e-06	35	0.858	0.999189314631532	0.9955	0.8976	0.975	1	1	9.524	0.896	1
8.121102e-06	32	0.919	0.998038466099696	0.9961	0.8871	0.962	1	1	9.524	0.896	1
8.121102e-06	33	0.873	0.994276081951743	0.9956	0.9046	0.986	1	1	8.882	1.021	1
8.121102e-06	33	0.945	0.997413863645891	0.8982	1.0593	0.93	1	0.982	7.882	0.902	1
8.121102e-06	32	0.935	0.997360678761099	0.5934	0.1614	0.909	1	0.995	2.704	0.026	1
8.121102e-06	34	0.791	0.999318166653878	0.7197	0.8245	0.951	1	0.207	7.67	0.843	1
8.121102e-06	35	0.945	0.999515745122272	0.8898	1.083	0.959	1	0.981	7.62	0.852	1
8.121102e-06	35	0.945	0.999419785017811	0.8898	1.083	0.958	1	0.988	9.628	0.953	1
8.121102e-06	29.6	0.945	0.998027520920836	0.8817	1.0135	0.98	1	0.996	7.728	0.964	1
0	31	0.945	0.999330936035156	0.8364	0.9937	0.933	1	0.989	9.741	0.953	1
8.121102e-06	24.5	0.565	0.998680785171254	0.6988	0.54	0.576	1	0.772	6.219	0.953	1
8.121102e-06	34	0.945	0.999223529487355	0.6437	0.5037	0.938	1	0.988	9.75	0.953	1
4.115e-06	20.8	0.431	0.989881721268087	0.8848	0.9807	0.785	1	0.004	6.764	0.902	1
2.09e-05	24	0.935	0.996988141703575	0.9058	0.9471	0.641	1	0.11	5.628	0.902	1
8.121102e-06	24.3	0.945	0.998839182712337	0.8637	1.0179	0.833	1	0.476	9.12	0.898	1
1.22e-05	23.3	0.935	0.98669597264924	0.9372	1.053	0.777	0.011	0.051	-0.971	-0.022	1
8.121102e-06	24.6	0.816	0.98672654387604	0.7573	0.518	0.84	0.681	0.043	3.487	0.899	1
8.121102e-06	32	0.919	0.999198472767479	0.8439	0.9888	0.961	1	1	7.729	0.935	1
4.296e-06	29.5	0.906	0.998585786828033	0.4418	0.1562	0.9	1	0.997	7.716	1.061	1
4.323e-06	34	0.945	0.988576603768086	0.5646	0.4525	0.855	1	1	9.773	1.048	1
3.657e-05	27.1	0.902	0.998677140120047	0.4365	0.0613	0.855	1	1	7.779	0.924	1
8.121102e-06	24.5	0.833	0.996432497663524	0.9395	1.078	0.891	1	1	1.17	0.935	1
8.121102e-06	35	0.883	0.998042342732971	0.5736	0.2665	0.878	1	1	8.41	1.044	1
8.602e-06	34	0.896	0.999398204748634	0.4891	0.1057	0.874	1	0.998	8.41	0.105	1
8.121102e-06	27.7	0.823	0.998335794599673	0.4505	-0.115	0.796	1	1	3.633	0.993	1
8.121102e-06	20.8	0.46	0.991176372774448	0.2943	-0.3745	0.803	1	0.997	7.786	0.888	1
4.069e-06	23.7	0.635	0.998290196052337	0.4221	-0.1055	0.81	1	0.984	9.218	1.135	1
8.128e-06	34	0.945	0.99898849097649	0.3886	0.0088	0.715	0.997	0.998	3.274	0.884	1
8.121102e-06	24.5	0.445	0.996059149712917	0.9718	1.2782	0.626	1	0.954	6.111	0.874	1
8.121102e-06	24.8	0.445	0.995909722637587	0.9718	1.2782	0.625	1	0.954	6.111	0.874	1
8.121102e-06	31	0.784	0.998156608754713	0.9825	1.0365	0.798	1	1	1.758	0.736	1
8.121102e-06	28.3	0.834	0.99398615364021	0.9984	0.7985	0.936	1	1	7.677	1.048	1
8.121102e-06	26.5	0.818	0.99740949570044	0.9903	0.9686	0.924	1	0.999	7.673	1.048	1
4.061e-06	35	0.945	0.999166469623508	0.9877	1.0188	0.868	0.998	0.981	3.372	0.935	1
8.121102e-06	33	0.502	0.999233333556259	0.627	0.6272	0.949	1	0.996	9.74	0.953	1
8.121102e-06	34	0.945	0.998025016815566	0.8043	0.8695	0.963	1	0.975	9.74	1.048	1
8.121102e-06	26.5	0.798	0.996428322603807	0.5494	-0.011	0.665	0.893	0.999	-0.088	0.935	1
4.129e-06	26.2	0.841	0.999220882321654	0.761	0.7573	0.808	1	0.977	3.285	1.048	1
8.121102e-06	35	0.81	0.999260640852442	0.2112	-0.8098	0.521	1	0.981	7.285	0.888	1
0.0001918	27.4	0.945	0.998965301299057	0.4024	-0.2148	0.766	1	0.943	6.244	1.061	1
8.121102e-06	14.38	0.399	0.961570935581071	0.7002	0.6389	0.703	1	1	6.219	1.061	1
8.121102e-06	35	0.945	0.999124654016965	0.9082	0.9982	0.854	0.999	0.99	4.086	0.935	1
8.121102e-06	34	0.945	0.999499421204321	0.9895	0.9932	0.968	1	0.887	10.003	1.048	1
8.121102e-06	35	0.945	0.999489136206951	0.9011	0.9874	0.898	1	0.994	6.01	0.935	1
8.121102e-06	29.7	0.945	0.995064167694505	0.7661	0.8866	0.946	1	1	9.506	1.038	1
8.121102e-06	29.1	0.945	0.996485264934763	0.686	0.6082	0.945	1	1	1.061	0.054	1
8.121102e-06	32	0.945	0.998292667250012	0.996	0.899	0.986	1	0.98	9.506	1.038	1
8.121102e-06	31	0.669	0.997854298583496	0.9613	1.1012	0.94	1	0.991	7.834	0.935	1
8.121102e-06	28.1	0.911	0.998553309054429	0.9873	1.0148	0.832	1	1	1.243	1.048	1
8.121102e-06	35	0.906	0.999574538043678	0.9687	1.0922	0.967	1	1	7.899	0.935	1
8.131e-06	23.5	0.452	0.993507957290481	0.9184	1.0165	0.843	0.992	0.789	9.325	1.14	1
8.121102e-06	28.5	0.523	0.989228437924111	0.4809	0.193	0.563	1	0.999	7.609	0.935	1
8.121102e-06	28.4	0.385	0.993939517369694	0.2694	-0.3386	0.279	1	0.768	7.609	0.935	1
8.121102e-06	25.6	0.518	0.996682724680855	0.2105	-0.6655	0.371	0.906	0.987	0.571	-0.456	1
8.121102e-06	27.6	0.064	0.998607750667556	0.0781	-1.023	0.301	0.906	0.987	0.571	-0.456	1
8.121102e-06	24.5	0.037	0.992107856028828	0.1623	-0.803	0.354	1	1	2.873	0.935	1
8.121102e-06	28.2	0.859	0.99930072472422	0.1057	-1.0751	0.444	1	0.99	7.556	0.935	1
8.121102e-06	26	0.919	0.96265123839444	0.8059	0.783	0.919	1	1	8.627	1.199	1
1.625e-05	34	0.945	0.967259007734211	0.9897	0.9882	0.94	1	0.991	5.533	0.807	1
8.121102e-06	32	0.945	0.850976585183109	0.9924	0.9332	0.942	0.957	0.759	3.389	0.852	1
0	32	0.919	0.781326216150429	0.9912	0.9993	0.961	0.998	0.961	4.812	0.935	1
8.121102e-06	34	0.935	0.986408124118232	0.9839	1.0415	0.98	1	0.978	5.443	0.935	1
0	26.7	0.919	0.962326722728313	0.9884	0.9889	0.965	1	0.812	6.103	0.852	1
1.219e-05	26.1	0.945	0.992473953673186	0.9884	1.0028	0.953	1	1	5.567	0.852	1
8.121e-06	25	0.945	0.99775534477717	0.5746	0.4974	0.875	0.961	0.969	0.63	1.048	1
8.121102e-06	27	0.935	0.993919022437705	0.902	0.9379	0.901	1	1	10.003	1.048	1
8.121102e-06	34	0.881	0.999154953292419	0.1501	-0.8909	0.239	0.996	0.994	3.235	1.048	1
8.121102e-06	29	0.896	0.99838710211965	0.9284	1.0901	0.946	1	1	7.082	1.112	1
8.121102e-06	26.2	0.75	0.994706563851464	0.8978	1.0424	0.911	1	1	7.543	0.935	1
8.122e-05	33	0.935	0.999226648983206	0.4363	0.1827	0.53	1	0.501	7.372	0.935	1
8.121102e-06	26.6	0.911	0.998921439990564	0.5624	0.2967	0.77	1	1	9.26	1.199	1
8.121102e-06	26.4	0.935	0.999018956507847	0.8234	0.9673	0.92	1	0.991	8.017	1.061	1
1.63e-05	34	0.414	0.995364681211569	0.8456	0.9097	0.81	1	0.998	3.125	1.045	1
8.121102e-06	25.6	0.945	0.993228331690934	0.771	0.756	0.925	1	1	7.905	0.935	1
4.116e-06	26.4	0.561	0.999331512402249	0.1098	-1.0474	0.177	1	1	7.711	1.048	1
4.072e-06	27.6	0.873	0.999608163154814	0.5984	0.1628	0.795	1	1	7.252	0.935	1
8.121102e-06	26.8	0.945	0.996234032593247	0.9878	0.9865	0.966	1	1	9.325	1.199	1
8.121102e-06	34	0.935	0.9994081961361	0.9813	1.0296	0.954	1	1	10.003	1.048	1
8.121102e-06	26	0.935	0.998954687832287	0.9581	1.0987	0.891	1	1	4.922	1.061	1
8.121102e-06	31	0.945	0.997616576232982	0.7885	0.7177	0.888	1	0.999	7.401	0.935	1
4.284e-06	32	0.821	0.998838007199855	0.8503	1.0082	0.9	1	1	3.331	1.194	1
8.121102e-06	32	0.919	0.990162414005474	0.5407	0.2406	0.84	1	0.986	7.568	0.038	1
0.000114	25.2	0.06	0.996879715415273	0.0515	-1.0038	0.138	1	0.994	4.307	1.048	1
8.121102e-06	25.9	0.886	0.997780560558692	0.1859	-0.8346	0.354	1	1	7.097	1.199	1
8.121102e-06	24.9	0.88	0.998015586835911	0.1407	-0.9242	0.401	1	1	5.71	1.048	1
8.121102e-06	22.8	0.785	0.996027815021104	0.8814	1.0332	0.953	1	1	7.669	1.061	1
8.121102e-06	25	0.771	0.994982268009567	0.1277	-0.9512	0.426	1	1	7.669	1.061	1
2.845e-05	29.3	0.684	0.996402050698916	0.9707	1.1195	0.839	0.313	0.997	-0.343	-0.301	1
8.121102e-06	27.6	0.919	0.993701791815073	0.9734	1.0884	0.948	1	1	2.48	1.199	1
8.121102e-06	34	0.919	0.999240271033977	0.7782	0.7225	0.951	1	0.965	4.399	0.097	1
1.218e-05	32	0.72	0.998975156698864	0.1185	-0.8859	0.241	0.271	0.997	0.848	-0.07	1
8.121102e-06	23.8	0.693	0.996864675125981	0.4427	-0.2333	0.426	1	1	8.017	1.061	1
8.121102e-06	14.6	0.062	0.983372233026242	0.1323	-0.9842	0.695	1	0.97	9.283	1.088	1
8.121102e-06	34	0.945	0.999166717214842	0.99	0.9934	0.888	1	0.999	4.114	0.902	1
8.121102e-06	24.7	0.665	0.985535724304409	0.9287	1.0312	0.827	1	0.975	3.491	1.011	1
1.219e-05	35	0.801	0.99940695653325	0.9777	1.0742	0.935	1	0.993	9.122	1.048	1
4.062e-06	35	0.945	0.99931881841076	0.9729	1.0697	0.946	1	0.974	1.778	0.935	1
8.121102e-06	33	0.919	0.997645868308544	0.4715	-0.0481	0.598	1	0.994	5.469	0.852	1
8.945e-05	16.95	0.609	0.994244746816154	0.7108	0.2186	0.559	1	0.997	9.022	1.199	1
8.121102e-06	29.5	0.841	0.997927826081536	0.6098	0.22	0.538	1	0.998	7.7	1.047	1
4.07e-06	29.2	0.412	0.99813853827401	0.1185	-0.9262	0.31	1	0.988	8.147	1.048	1
0.001897	33	0.835	0.999027412234485	0.7441	0.6446	0.679	1	1	8.94	0.953	1
8.121102e-06	25.5	0.63	0.99498700012818	0.6482	0.3288	0.594	1	0.993	6.463	1.048	1
4.065e-06	35	0.945	0.999199043504608	0.9856	0.9821	0.921	1	0.793	5.566	0.852	1
0.00102	30	0.945	0.995581155592013	0.9362	1.0576	0.942	1	1	9.568	1.048	1
3.656e-05	35	0.902	0.999308909736607	0.4926	0.1681	0.715	0.997	0.998	1.576	0.935	1
8.121102e-06	24.7	0.911	0.997710271776506	0.6049	0.2648	0.81	1	1	2.074	1.197	1
4.467e-05	31	0.919	0.999147841339866	0.7434	0.8228	0.815	1	0.975	2.878	0.852	1
8.121102e-06	26.1	0.75	0.997334194539315	0.3474	-0.3317	0.58	1	1	7.674	0.964	1
8.121102e-06	24	0.429	0.992743914125472	0.2165	-0.7624	0.394	1	0.998	7.986	1.061	1
8.121102e-06	23	0.465	0.998290056704575	0.3391	-0.4435	0.778	1	0.999	7.533	0.852	1
8.121102e-06	27.9	0.666	0.985590780215535	0.3936	-0.3008	0.413	1	1	7.527	1.061	1
8.121102e-06	19.03	0.273	0.985777675820243	0.1225	-0.7597	0.372	1	1	9.492	0.998	1
8.121102e-06	28.3	0.859	0.99267720693973	0.959	1.104	0.952	1	0.996	9.943	1.048	1
8.121102e-06	28.7	0.85	0.994714208241958	0.6941	0.5248	0.912	1	1	7.276	1.061	1
8.122e-06	28.1	0.945	0.996695069277553	0.9323	1.0962	0.954	1	0.998	8.378	1.088	1
8.121102e-06	35	0.945	0.999280578184032	0.9952	0.9038	0.953	1	0.933	6.17	0.935	1
8.121102e-06	34	0.935	0.999387342640974	0.9947	0.9495	0.948	1	0.997	10.003	1.048	1
8.121102e-06	34	0.945	0.999267728976376	0.9937	0.9314	0.938	1	0.997	3.974	0.935	1
8.121102e-06	26.2	0.945	0.998806827559166	0.8844	0.9101	0.755	1	0.999	2.289	1.199	1
6.497e-05	26.9	0.877	0.998934328446399	0.8384	0.9659	0.898	1	0.996	3.58	1.048	1
4.061e-06	33	0.842	0.999323858183396	0.8717	0.9236	0.877	1	0.991	7.237	1.048	1
8.121102e-06	32	0.692	0.998003297290712	0.4504	0.0075	0.548	1	1	7.568	0.935	1
8.121102e-06	28.8	0.911	0.998645761968956	0.21	-0.6991	0.454	1	0.729	8.597	1.199	1
8.121102e-06	26.2	0.552	0.995140544240551	0.2199	-0.7442	0.694	0.966	0.996	0.107	0.057	1
8.121102e-06	32	0.935	0.998713481375005	0.9229	1.0593	0.974	1	1	8.943	1.193	1
4.061e-06	26.4	0.836	0.999296688108663	0.9682	1.0943	0.976	1	1	9.599	1.047	1
6.348e-05	35	0.889	0.999354356296115	0.4814	0.0998	0.696	1	0.95	2.027	0.932	1
0.000285	26.2	0.945	0.999097709505726	0.8889	0.9928	0.834	1	0.607	7.954	1.044	1
0.0002542	26.2	0.906	0.998968962199461	0.9236	1.0536	0.803	1	0.092	6.757	1.048	1
4.636e-05	0.317	0.39	0.452905995687058	0.8064	0.0259	0.565	0.001	0.016	0.942	-0.275	1
0	23.1	0.826	0.987791049807885	0.7713	0.7988	0.902	1	0.928	7.478	0.721	1
0	27.8	0.945	0.992770851024248	0.6029	0.1757	0.693	1	0.999	3.016	0.05	1
8.121102e-06	26.1	0.935	0.989829345622183	0.6044	0.2986	0.837	1	0.996	9.008	1.168	1
8.121102e-06	29.2	0.935	0.999082637160263	0.9326	0.9732	0.894	1	0.762	6.228	1.048	1
8.121102e-06	29.1	0.935	0.997489276150363	0.9249	0.8824	0.882	1	0.826	5.005	1.048	1
4.065e-06	24	0.839	0.997446437042421	0.1212	-1.019	0.338	0.921	0.221	4.668	0.964	1
8.121102e-06	26.4	0.77	0.998629343019099	0.5651	0.2405	0.663	1	0.992	7.951	1.061	1
3.383e-05	32	0.945	0.99923942608215	0.7978	0.7713	0.904	1	0.988	7.626	0.935	1
1e-05	25	0.704	0.99639935657278	0.5048	0.0672	0.685	1	0.369	7.822	1.061	1
8.128e-06	34	0.945	0.999239057953847	0.9153	1.0241	0.876	1	0.833	4.761	0.852	1
2.041e-05	29.7	0.764	0.999314319691824	0.4253	-0.4069	0.512	1	0.949	3.461	0.1	1
8.121102e-06	26.7	0.825	0.998849194538202	0.5455	0.2009	0.766	1	1	5.059	1.061	1
8.121102e-06	31	0.935	0.994029963950437	0.5747	0.3361	0.888	1	1	7.644	1.061	1
4.061e-06	26.5	0.709	0.999144417421888	0.3937	-0.1454	0.531	1	0.465	6.757	0.953	1
8.121102e-06	15.36	0.422	0.973342961441034	0.0792	-1.0768	0.705	0.646	0.895	0.787	0.964	1
1.219e-05	29.4	0.935	0.998756539705963	0.8809	0.9957	0.94	1	1	7.599	0.913	1
1.219e-05	35	0.935	0.999196765070766	0.682	0.4865	0.679	1	0.992	9.96	0.949	1
8.121102e-06	33	0.897	0.998581874221951	0.9519	1.0879	0.943	0.918	0.971	1.284	0.079	1
8.121102e-06	29.4	0.879	0.998944004593502	0.7671	0.7005	0.953	1	1	8.017	1.061	1
8.121102e-06	28.6	0.911	0.9990863199737	0.8715	0.9424	0.961	1	0.986	7.905	0.892	1
8.121102e-06	25.3	0.585	0.997046095437239	0.8753	0.7596	0.823	1	1	2.166	0.148	1
8.121102e-06	30	0.945	0.99899241845048	0.8159	0.8922	0.955	1	1	8.554	1.048	1
8.121102e-06	12.93	0.038	0.845158157484437	0.1091	-0.9931	0.182	0	0.006	0.04	0.154	1
4.076e-06	32	0.812	0.998996355543524	0.7175	0.468	0.61	1	0.983	3.823	1.061	1
8.121102e-06	28	0.877	0.998393650957767	0.3412	-0.3299	0.451	1	0.998	4.758	0.911	1
8.121102e-06	24.3	0.945	0.998230575030342	0.6908	0.622	0.936	1	0.45	7.991	1.061	1
8.121102e-06	25.7	0.841	0.994877490893375	0.7889	0.6051	0.858	1	1	5.809	0.935	1
8.121102e-06	22.4	0.489	0.997506879498179	0.7358	0.2128	0.803	1	1	5.809	0.935	1
8.121102e-06	24.7	0.919	0.998431916847211	0.3641	-0.0735	0.646	1	0.633	8.124	1.001	1
4.068e-06	25.7	0.539	0.998963350481964	0.8497	0.5266	0.666	0.975	0.778	1.589	0.807	1
8.121102e-06	24.4	0.945	0.992586333551929	0.995	0.9215	0.983	1	0.986	6.092	1.006	1
8.121102e-06	24.1	0.865	0.997422587604041	0.8314	0.6365	0.698	0.925	0.996	0.222	-0.125	1
8.121102e-06	33	0.945	0.999358260408729	0.8907	0.9832	0.95	1	1	7.232	0.935	1
8.121102e-06	27.4	0.754	0.991439236752444	0.3599	-0.226	0.459	1	1	8.527	1.199	1
6.552e-05	34	0.762	0.995579884531496	0.2835	-0.4794	0.5	1	1	5.345	0.935	1
3.33e-05	34	0.694	0.998681575556657	0.5726	0.2284	0.66	1	1	4.015	0.807	1
0.0003332	12.88	0.465	0.989711276435782	0.2775	-0.7677	0.664	0.007	0.122	1.361	0.084	1
8.624e-06	35	0.945	0.99926409225535	0.9352	1.0952	0.939	1	0.998	3.057	0.935	1
8.123e-06	22.9	0.314	0.995474640903546	0.5055	0.1031	0.721	1	0.998	2.214	0.852	1
1.629e-05	28.3	0.945	0.998260157573139	0.9925	0.9498	0.997	1	0.961	5.513	0.852	1
4.067e-06	28.9	0.945	0.998198292885701	0.3721	-0.1199	0.934	1	0.997	9.602	0.998	1
8.258e-06	26.7	0.643	0.994822508456686	0.1362	-0.9258	0.523	0.974	0.997	1.87	1.001	1
6.522e-05	28.3	0.671	0.99959625514601	0.6548	0.3013	0.515	1	1	7.71	1.048	1
8.121102e-06	29.4	0.848	0.999037021255179	0.6682	0.4603	0.491	1	0.951	8.158	0.953	1
1.689e-05	25	0.682	0.997585982822802	0.8822	0.9906	0.685	1	0.978	7.283	0.928	1
8.121102e-06	26.4	0.919	0.997226387676775	0.8579	0.7197	0.805	0.961	0.993	0.1	-0.217	1
8.121102e-06	23.7	0.392	0.986485697020933	0.437	-0.1635	0.744	1	0.998	8.757	1.199	1
8.121102e-06	34	0.775	0.999078457198891	0.6596	0.3787	0.804	1	1	9.47	1.048	1
8.121102e-06	31	0.87	0.993298531431592	0.5269	0.084	0.717	1	0.988	8.947	1.199	1
8.121102e-06	26.6	0.935	0.993036065151882	0.9094	0.8831	0.921	1	1	0.991	1.011	1
8.121102e-06	33	0.945	0.999406399293569	0.299	-0.2006	0.69	1	0.994	7.757	0.935	1
0.0008375	31	0.935	0.994886608071265	0.7799	0.6617	0.865	1	0.998	6.62	0.917	1
6.907e-05	34	0.945	0.99940336814478	0.4297	-0.3149	0.691	1	0.798	9.236	0.985	1
8.121102e-06	24.5	0.945	0.997898699215293	0.3454	-0.0981	0.53	1	0.894	8.935	1.199	1
1.306e-05	29.9	0.919	0.999359782330441	0.2405	-0.3334	0.551	1	0.984	7.706	0.766	1
8.121102e-06	34	0.889	0.999273334942887	0.1431	-0.7725	0.391	1	0.967	7.566	0.768	1
1.218e-05	31	0.919	0.999015204874029	0.5313	0.045	0.614	1	0.4	6.921	0.935	1
8.121102e-06	31	0.897	0.988821357529808	0.2516	-0.5939	0.552	1	0.996	9.325	1.199	1
8.121102e-06	35	0.902	0.999272805416423	0.6254	0.5149	0.731	1	0.964	10.003	1.048	1
8.121102e-06	28.6	0.919	0.99217191830537	0.3955	-0.331	0.476	1	0.925	7.842	0.935	1
8.121102e-06	25.6	0.77	0.997748586799389	0.0927	-1.0618	0.398	1	0.982	7.297	1.199	1
8.121102e-06	28.5	0.869	0.999118943991079	0.1315	-0.9808	0.469	1	0.991	7.903	1.061	1
8.121102e-06	26	0.839	0.995787729276939	0.9072	1.0858	0.876	1	0.918	6.948	0.788	1
0.0189	2.555	0	0.580717705597814	0.0078	-1.0196	0.044	0.993	0.982	0.156	0.148	1
8.13e-06	26.9	0.846	0.994410332762921	0.1499	-0.8757	0.739	1	0.493	6.676	0.892	1
0.000135	26.2	0.945	0.99932538403457	0.9541	1.1022	0.955	1	0.097	8.864	1.048	1
1.223e-05	26.9	0.879	0.997831272242135	0.9323	0.9476	0.832	0.994	1	0.222	0.144	1
8.121102e-06	35	0.895	0.999422167529029	0.3552	-0.329	0.219	1	1	6.25	0.935	1
8.121102e-06	33	0.902	0.998503679851986	0.3959	-0.2065	0.52	1	0.997	6.25	0.935	1
8.121102e-06	34	0.945	0.99145768617562	0.9479	1.0931	0.887	1	0.993	6.375	0.892	1
8.121102e-06	34	0.902	0.999236423480167	0.3223	-0.3013	0.774	1	1	7.522	0.923	1
8.121102e-06	35	0.945	0.999276113260196	0.9888	0.9883	0.973	1	0.999	6.032	0.935	1
8.121102e-06	25.7	0.883	0.999046351696035	0.9751	1.0859	0.984	1	0.998	9.119	0.998	1
0.0003536	25.6	0.867	0.99865800720645	0.969	1.0408	0.939	1	0.998	1.864	1.14	1
1.631e-05	28.2	0.945	0.995350011396514	0.1755	-0.7959	0.858	1	0.778	5.188	1.011	1
8.121102e-06	28.1	0.797	0.994446628426569	0.4795	-0.0992	0.75	1	0.989	9.084	1.048	1
6.603e-06	19.55	0.71	0.998115580472774	0.0403	-1.0657	0.386	1	0.996	9.255	1.119	1
8.121102e-06	35	0.88	0.999562000402993	0.1628	-0.9521	0.589	1	1	9.602	1.048	1
3.258e-05	32	0.945	0.998236675224836	0.4294	-0.169	0.833	1	0.996	7.905	0.852	1
8.134e-06	34	0.945	0.999548546357328	0.8489	0.9581	0.821	1	0.133	7.889	0.931	1
2.451e-05	34	0.764	0.999199094578159	0.5349	0.0708	0.272	0.424	0.992	1.067	0.935	1
8.121102e-06	24.1	0.879	0.98848768844424	0.912	0.9177	0.633	0.997	0.978	0.383	-0.229	1
1.624e-05	35	0.945	0.999580719272585	0.8617	0.9535	0.738	1	0.992	6.432	1.048	1
8.121102e-06	27.5	0.935	0.995453166097818	0.9931	0.9442	0.972	1	1	9.135	1.199	1
8.121102e-06	28	0.45	0.962091409643324	0.8217	0.665	0.646	1	1	6.07	1.061	1
8.121102e-06	25.2	0.906	0.999149038245275	0.6135	0.295	0.897	1	1	3.406	1.048	1
8.121102e-06	23.2	0.884	0.997115699141013	0.614	0.1164	0.872	1	1	9.93	1.048	1
8.121102e-06	22.8	0.884	0.998040481408654	0.5963	0.187	0.902	1	1	7.962	1.061	1
4.065e-05	34	0.747	0.99954246440276	0.8509	0.8324	0.766	1	1	6.756	1.048	1
4.063e-06	34	0.945	0.999044759113304	0.707	0.7033	0.85	0.995	0.851	2.308	-0.362	1
4.061e-06	25.9	0.829	0.997448181326479	0.018	-1.1864	0.176	0.898	1	1.202	1.061	1
2.842e-05	35	0.919	0.998973963041908	0.0633	-0.6733	0.555	1	0.995	6.676	0.98	1
8.121102e-06	24.1	0.369	0.99897940493042	0.1399	-1.0716	0.344	1	0.994	10.003	1.048	1
8.121102e-06	23.3	0.269	0.997433439740697	0.156	-0.909	0.358	1	0.998	8.017	1.061	1
8.121102e-06	21.5	0.66	0.995934875551253	0.1467	-0.9749	0.172	1	0.998	1.063	0.112	1
8.121102e-06	27.8	0.935	0.998807344730806	0.1811	-0.7625	0.739	0.963	0.807	2.636	0.841	1
8.121102e-06	22.9	0.843	0.998092590950418	0.1689	-0.8521	0.704	0.987	0.656	2.078	0.952	1
8.121102e-06	0.166	0.049	0.479499445740666	0.0276	-0.9761	0.646	0.001	0.995	-0.487	-0.001	1
8.121102e-06	29.1	0.905	0.997465270655056	0.2937	-0.3993	0.896	1	0.998	6.71	0.853	1
8.121102e-06	26.2	0.935	0.997821067229051	0.2611	-0.5073	0.886	1	1	7.274	0.971	1
8.121102e-06	28.1	0.724	0.985667455961734	0.0722	-0.993	0.861	1	1	7.973	0.946	1
8.121102e-06	34	0.945	0.996820671996097	0.2581	-0.532	0.907	1	1	9.945	1.03	1
