True.Label	gnomAD_AF	DANN_score	MetaLR_score	MetaSVM_score	REVEL_score	phastCons100way_vertebrate	phastCons20way_mammalian	phyloP100way_vertebrate	phyloP20way_mammalian	Condel	CADD_PHRED	ada_score	rf_score	group
1	8.121102e-06	0.997450970479933	0.9789	1.0623	0.957	1	1	9.131	0.998	0.935	28.4	0.818281312716297	0.757733430857941	1
1	8.121102e-06	0.998010489557457	0.9794	1.0715	0.96	1	1	9.465	0.998	0.945	27.9	0.990941365301761	0.876	9
1	8.121102e-06	0.997641027452544	0.9705	1.0925	0.952	1	1	9.465	0.998	0.945	27.9	0.978476101633645	0.87	9
1	8.121102e-06	0.984639904879951	0.8327	0.7482	0.92	1	1	7.638	0.913	0.935	25.6	0.0184349997326276	0.034	2
0	0.09382	0.840839898954876	0	-1.1157	0.12	0	0.886	-3.693	-0.744	0.01	3.03	1.22965043237762e-05	0.02	2
1	8.121102e-06	0.975452227958188	0.4522	-0.0654	0.576	0	0.862	0.339	1.199	0.863	25.3	0.0155274918946744	0.174	6
0	0.2227	0.990960344640066	0	-1.0668	0.095	0.972	0.985	0.024	-0.007	0.255	9.565	8.86867695330105e-06	0	5
1	0.0001493	0.995428532288183	0.2128	-0.7241	0.257	1	0.994	3.366	1.048	0.219	23.3	0.979085020921884	0.746	5
0	8.121102e-06	0.997314346420972	0.5377	0.1829	0.797	1	0.999	10.003	1.048	0.945	33	0.98100625610354	0.858	3
0	8.121102e-06	0.996437776048076	0.8007	0.6654	0.768	1	1	9.876	0.998	0.733	28	0.998587624171279	0.8	4
1	8.121102e-06	0.999509309725809	0.8889	1.0296	0.854	1	1	7.693	0.935	0.945	35	0.976443679439385	0.814	6
0	0.0071	0.99691321038351	0.0336	-0.7564	0.258	0.998	0.978	1.649	0.935	0.27	22.8	0.252521975203492	0.272213679460921	3
0	0.0003576	0.79399528958344	0.0204	-0.9836	0.041	1	0.994	2.164	-0.129	0	3.039	0.181125739962713	0.2138749495167	3
1	8.121102e-06	0.99863053951794	0.9388	1.0905	0.973	1	0.997	9.243	1.197	0.945	27.5	0.997744695688315	0.978	1
0	0.0008055	0.979369621088974	0.3051	-0.6197	0.15	0.381	0.943	0.541	0.064	0.272	14.01	0.235672884498683	0.257428620035626	7
0	0.000333	0.999126076792274	0.161	-0.904	0.454	1	0.97	7.532	0.935	0.74	35	0.9698242871012	0.806	8
0	0.004283	0.980662064813318	0.1157	-0.6332	0.206	0.04	0.461	0.33	-0.385	0.406	20.8	0.0913802796310992	0.46	1
0	8.121102e-06	0.995208425756335	0.3255	-0.4805	0.214	1	0.998	4.953	0.791	0.881	24.4	0.999991404366411	0.996	1
0	8.121102e-06	0.996114094732591	0.2992	-0.4302	0.424	1	1	5.605	1.006	0.458	26.7	0.617046272928804	0.526	10
0	0.0001758	0.985202261457139	0.6575	0.284	0.387	1	0.998	6.576	1.199	0.59	18.52	0.749050464760755	0.554	6
1	8.121102e-06	0.997217682979591	0.8339	0.8314	0.885	1	0.969	7.778	0.935	0.875	29.5	0.966635091209429	0.718	8
0	8.121102e-06	0.998895894596756	0.2364	-0.7278	0.419	1	0.997	8.598	1.199	0.897	25.9	0.878300413009296	0.778	10
0	4.114e-05	0.379629973468491	0.0427	-1.0543	0.032	0	0	-7.096	-3.054	0.042	0.053	0.0625408243049946	0.127198172747052	7
0	8.121102e-06	0.998652356576952	0.9479	1.099	0.878	1	0.998	9.314	1.085	0.684	33	0.999922560694351	0.988	5
1	4.061e-06	0.990770831100137	0.8732	0.9484	0.838	1	0.061	4.761	0.935	0.945	28.6	0.982255106241997	0.812	5
1	8.121102e-06	0.998879852247501	0.8467	0.7085	0.787	1	0.061	4.761	0.935	0.935	27	0.976766659456346	0.678	2
1	8.121102e-06	0.992155009787899	0.8169	0.5535	0.811	1	0.166	2.928	1.061	0.81	25.2	0.615387577471016	0.608	1
1	1.219e-05	0.992938676416954	0.6337	0.3524	0.536	1	0.979	3.687	0.935	0.429	26.9	0.999866944734077	0.99	3
0	0.00272	0.990109254673504	0.001	-0.8561	0.034	0.126	0.134	0.557	0.149	0.357	5.816	0.216388856124947	0.436	5
0	0.05822	0.915268941576027	0.002	-0.9783	0.029	0.011	0.005	-0.226	0.892	0.005	11.09	0.00925248201028457	0.126	3
0	0.006814	0.660184562993562	0.0189	-0.9985	0.113	0.982	0.927	0.684	0.07	0.001	8.631	0.179327277423954	0.213692802945571	7
0	0.2494	0.404810079602951	0	-1.0209	0.281	0.06	0.635	-0.185	-1.954	0	0.001	0.00028844741772816	0.02	5
0	0.6929	0.905117428409254	0	-1.029	0.077	0.788	0.996	1.698	0.089	0	14.67	0.32405561893314	0.26	8
0	0.2793	0.820043359230749	0.038289674293771	-0.969881828093502	0.118404682067436	0.667710790579016	0.611916962379802	1.95839407769103	0.292535900911735	0.41	17.11	0.195174605005025	0.225043711935054	3
1	8.121102e-06	0.999223767476087	0.9596	1.0897	0.921	1	0.984	9.382	0.998	0.945	29.9	0.999309821196985	0.874	5
1	8.121102e-06	0.998248428458379	0.951	1.0948	0.945	1	0.968	9.296	0.998	0.875	26	0.788313623512533	0.736004657302094	9
1	8.121102e-06	0.999101899060527	0.9437	1.0191	0.911	1	0.954	9.209	0.998	0.935	27.5	0.911121501528685	0.612	8
1	8.121102e-06	0.998503131126199	0.9463	1.0498	0.867	1	0.975	1.414	0.108	0.895	26.1	0.773285929333121	0.723049235571305	7
1	8.121102e-06	0.992331874222289	0.9353	1.0398	0.863	1	0.998	6.33	0.998	0.444	23.9	0.497579631679566	0.548	9
1	8.121102e-06	0.992270173240279	0.9353	1.0126	0.864	1	0.998	6.33	0.998	0.444	24.1	0.749895720339881	0.566	2
1	8.121102e-06	0.995107855129091	0.9624	1.0876	0.961	1	0.994	7.383	0.925	0.935	34	0.676349172031854	0.676	10
1	8.121102e-06	0.999350142851065	0.9013	1.0096	0.908	1	0.994	7.383	0.925	0.935	34	0.97861104708924	0.93	9
1	8.121102e-06	0.99902851823759	0.9769	1.0898	0.892	1	0.995	7.5	0.986	0.905	28.4	0.585429657106352	0.528	3
1	8.121102e-06	0.99907167451267	0.9769	1.0898	0.892	1	0.995	7.5	0.986	0.905	27.4	0.91704455343174	0.722	8
1	8.121102e-06	0.997994584744243	0.977	1.0705	0.968	1	0.996	9.327	0.986	0.945	28.9	0.651788450436532	0.65	2
1	8.121102e-06	0.242667795469755	0.8071	0.46	0.551	0.994	0.938	2.951	0.208	0.016	14.33	1.03325492923041e-05	0.01	2
1	8.121102e-06	0.99701612390924	0.9785	1.0537	0.744	1	0.997	7.103	1.138	0.497	24.4	0.999832179648233	0.938	2
1	1.219e-05	0.99427012968275	0.9064	1.0058	0.848	0.999	0.759	3.588	0.935	0.77	26.8	0.998598726199446	0.904	8
1	8.121102e-06	0.934883203922698	0.807	0.2961	0.713	0.477	0.744	-0.21	-1.734	0.562	14.59	0.000134294935170928	0.108	2
1	8.121102e-06	0.99715450780116	0.8895	1.0502	0.872	1	0.937	2.947	1.199	0.935	26.1	0.696591965766044	0.672061405489823	6
1	8.121102e-06	0.998815076187362	0.8895	1.0141	0.922	1	0.937	2.947	1.199	0.945	26.4	0.76984305807054	0.726175183984491	2
1	8.121102e-06	0.996666617355577	0.9749	1.0796	0.947	1	0.811	1.837	0.038	0.796	26.8	0.998546037093169	0.976	3
1	8.121102e-06	0.981704741926149	0.8754	0.6948	0.724	0.935	0.907	1.382	0.79	0.705	24.3	0.956469448794741	0.63	4
0	0.1417	0.0863976290427141	0	-0.9092	0.116	0.209	0.304	-0.145	-0.746	0	0.178	1.23439871289757e-05	0.002	9
1	8.121102e-06	0.998804011962463	0.6885	0.4068	0.729	1	0.997	8.661	1.199	0.689	27.1	0.999909196918191	0.996	3
1	2.03e-05	0.99786603730785	0.8899	0.9559	0.899	1	0.998	6.711	1.199	0.919	26.9	0.80396428299077	0.756165976694353	4
1	8.121102e-06	0.998240435851919	0.7819	0.6055	0.909	1	1	9.409	1.048	0.648	31	0.999951604375206	0.996	4
1	1.624e-05	0.999220522293205	0.9998	1.2707	0.967	1	0.998	9.242	0.953	0.945	33	0.986900620227872	0.812	1
1	2.03e-05	0.997383884046434	0.96	1.0957	0.915	1	0.958	6.963	0.852	0.945	26.6	0.999926714020737	0.988	2
1	8.121102e-06	0.992807948257774	0.129	-0.9258	0.256	0.999	0.998	2.676	0.935	0.004	19.99	0.999366098845205	0.988	3
1	0	0.998976490312446	0.5856	0.2643	0.794	1	0.785	3.731	0.935	0.892	31	0.99998098739471	0.998	8
0	8.121102e-06	0.785011928750765	0.0149	-1.0423	0.052	1	1	4.531	0.998	0.001	11.73	0.0518274116323784	0.374	9
0	0.006868	0.998818619770954	0.075	-0.9799	0.205	1	0.998	7.568	0.935	0.365	31	0.999132630471504	0.924	2
1	8.121102e-06	0.994225280607182	0.8306	0.7163	0.849	1	0.699	7.905	0.935	0.836	25	0.999990959559132	0.998	2
1	2.245e-05	0.994869126699341	0.6988	0.3188	0.596	1	0.699	7.905	0.935	0.412	23.7	0.999995861934138	0.996	3
1	8.121102e-06	0.999469473631435	0.9149	1.0614	0.976	1	0.999	7.905	0.892	0.788	35	0.999990266741726	1	3
1	0	0.99917603158935	0.9862	0.9879	0.991	1	0.862	7.905	0.892	0.905	33	0.999964695223717	0.962	10
1	8.121102e-06	0.998050871753876	0.8118	0.8218	0.868	1	0.993	6.2	1.061	0.82	24.1	0.99977069762086	0.984	5
1	8.121102e-06	0.877824527845106	0.2995	-0.5661	0.59	1	0.642	4.836	1.061	0.253	8.805	0.0158583423675864	0.124	4
1	1.226e-05	0.998032049155079	0.8094	0.7884	0.778	1	0.757	6.087	0.935	0.489	25.2	0.978127896163104	0.752756985939303	6
0	0.0001262	0.648532710583926	0.0166	-0.9647	0.01	0	0	-1.527	-3.126	0.012	0.204	0.000196227085490629	0	5
0	0.6988	0.991045205802082	0	-0.9667	0.062	1	1	4.391	1.14	0.037	15.46	0.00260864763978985	0.058	3
1	8.121102e-06	0.998103641378685	0.9839	1.0952	0.955	1	0.997	3.567	0.169	0.945	25.7	0.00678237586061016	0.07	3
1	8.121102e-06	0.995729608764831	0.9476	1.1131	0.914	1	1	4.729	0.966	0.454	22.9	0.999947249700914	0.998	5
1	8.121102e-06	0.993412008666252	0.9803	1.0582	0.957	1	1	7.922	0.954	0.809	24.2	0.945195934478069	0.57	2
1	8.121102e-06	0.997145659480354	0.2633	-0.4174	0.594	1	0.998	7.903	0.935	0.911	34	0.835353930777842	0.742462752566179	1
1	8.121102e-06	0.998217788094718	0.7231	0.4056	0.577	1	0.993	7.284	0.87	0.728	32	0.8329313961133	0.765485573354287	3
1	8.121102e-06	0.9991712523781	0.3426	-0.3096	0.793	1	0.997	7.662	1.044	0.857	29.4	0.803286952547872	0.782	8
1	8.121102e-06	0.998518210027934	0.4505	-0.0975	0.521	1	0.972	7.623	0.994	0.767	24.6	0.999961595598464	0.996	10
1	0.00717	0.993335530622269	0.218	-0.3033	0.438	1	0.983	9.536	0.981	0.831	25.3	0.627334168030509	0.438	9
1	4.108e-05	0.997917488076797	0.3429	-0.2681	0.359	1	0.34	4.737	0.867	0.78	26.5	0.690002277639477	0.594603762065226	4
1	1.625e-05	0.99923422824446	0.3569	-0.1282	0.406	1	0.997	7.568	0.932	0.736	34	0.999994578286598	1	6
1	8.75e-06	0.997007763003944	0.3564	0.0283	0.329	1	0.954	5.674	0.935	0.467	23.8	0.999996089225011	0.992	4
1	8.121102e-06	0.997104238939497	0.2728	-0.4363	0.429	1	0.997	7.541	0.935	0.531	22.3	0.999998132351199	0.998	10
1	1.255e-05	0.999121504249649	0.2777	-0.4878	0.616	1	0.908	7.861	0.852	0.391	28.8	0.999992134994142	1	5
1	8.121102e-06	0.982727123519082	0.3879	-0.2404	0.705	1	0.95	6.179	0.964	0.647	23.5	0.548565567097765	0.618	9
1	8.121102e-06	0.99141779743283	0.3256	-0.5186	0.488	1	0.926	2.078	0.007	0.611	23.9	0.938314403081015	0.646	1
0	0.004194	0.969228582368091	0.0121	-1.107	0.033	0.002	0.529	0.409	0.953	0.025	9.591	0.161545781412908	0.194947958318539	8
0	0.2772	0.212412090303083	0	-0.9408	0.015	0.991	0.782	0.564	-0.311	0.253	7.372	3.58647493424869e-05	0.006	4
0	0.002377	0.792882804231591	0.0117	-1.032	0.019	0	0.013	-0.474	-0.685	0.002	12.74	0.286876859245939	0.55	6
0	0.2297	0.997708229658182	0	-1.0369	0.1	1	0.999	3.559	1.199	0.709	24.9	0.866876485634735	0.736	9
0	2.867e-05	0.996561589323864	0.4898	0.0172	0.772	0.999	0.991	5.399	1.088	0.945	23.8	0.960046457662439	0.676	4
0	0.2804	0.132458993384376	0	-0.9299	0.03	0.001	0.008	0.002	-0.284	0.001	0.054	1.54901323325066e-05	0	4
0	0.03664	0.996918878175184	0.0144	-1.0988	0.322	1	0.942	3.974	0.998	0.945	25	0.265635532520153	0.17	2
0	0.8303	0.829100981879554	0.0389418126563963	-0.97033789659996	0.117059386544402	0.681865432498955	0.617405504796919	2.03165987188397	0.30569354758188	0.22753885589485	23.8	0.230570013750549	0.2475252130512	7
1	4.061e-06	0.999260253267812	0.9785	1.0635	0.989	1	0.735	9.09	1.194	0.935	31	0.74759370921535	0.77	2
1	8.121102e-06	0.998647652363952	0.982	1.0377	0.966	1	0.994	9.744	0.993	0.935	26.4	0.967879202756602	0.654	8
1	8.121102e-06	0.998805475326483	0.9796	1.065	0.407	1	0.996	8.035	1.048	0.935	28.9	0.998477922275548	0.946	3
0	0.01336	0.981659347580721	0.0026	-0.9618	0.331	0.018	0.814	0.026	1.029	0.059	17.16	0.00113472339306098	0.2	5
1	0.0006999	0.999318055137879	0.9425	1.0915	0.946	1	0.544	10.003	1.048	0.945	28.8	0.984267552925365	0.844	9
1	8.121102e-06	0.995220034387262	0.949	1.0921	0.953	1	0.544	10.003	1.048	0.945	28	0.986277625994633	0.832	5
1	4.874e-05	0.998929349964932	0.9332	1.0783	0.951	1	0.986	7.507	1.088	0.801	28.4	0.240741682625165	0.4	4
1	8.121102e-06	0.998374186924577	0.9814	1.0479	0.962	1	1	8.1	1.199	0.906	27.1	0.359396604895778	0.326	3
1	8.121102e-06	0.99079301764351	0.9814	1.0479	0.944	1	1	8.1	1.199	0.906	27.5	0.279186945593428	0.292	4
1	8.121102e-06	0.998331986723262	0.9375	1.0278	0.853	1	0.975	3.468	0.834	0.777	27.2	0.430886660085972	0.502	6
0	0.5119	0.797598386403891	0	-0.923	0.19	0.929	0.993	1.899	0.04	0	9.047	9.85020992376028e-05	0.044	1
0	0.0003738	0.991499089286151	0.3761	-0.1311	0.102	0.995	0.078	2.637	0.998	0.306	22.9	0.821830128164353	0.596	3
0	0.005361	0.809303257051093	0.0367502658248663	-0.975673640596867	0.10874021899135	0.647468534853818	0.594582367855962	1.79679912614279	0.25863385525739	0.194560616185306	0.336	0.191342436583686	0.223096552275414	2
1	1.218e-05	0.99894582036417	0.8632	0.8863	0.883	1	1	6.307	1.197	0.799	28.9	0.890876737444741	0.89	2
1	2.843e-05	0.999457885369752	0.8145	0.73	0.599	1	0.962	8.027	0.952	0.796	27.9	0.999982952319908	0.998	3
1	8.121102e-06	0.998305377286521	0.3101	-0.1239	0.674	1	1	6.818	1.011	0.919	27.2	0.638784822622438	0.448	8
1	4.084e-06	0.999231419273041	0.9763	1.0598	0.951	1	1	4.502	0.935	0.935	34	0.803313614093772	0.750326691061971	4
0	0.003611	0.994870337031769	0.0874	-1.0452	0.281	1	1	9.325	1.024	0.587	23.6	0.416283724067011	0.389820385537701	3
0	0.04202	0.954752781537142	0.0211	-1.0981	0.269	1	0.842	7.343	0.852	0.49	19.89	0.00651178845123135	0.028	7
1	2.567e-05	0.999226229287428	0.9739	1.0612	0.97	1	0.19	9.325	0.998	0.945	34	0.812407704216275	0.754368940595911	4
1	8.121102e-06	0.997766008520867	0.7228	0.5662	0.93	1	0.863	9.42	1.044	0.836	31	0.999921993845719	1	9
0	0.283	0.904199556243941	0	-0.9479	0.034	1	0.083	1.783	0.153	0.264	20.4	0.663584123629402	0.374	3
0	0.8677	0.834257368420087	0	-0.9521	0.274	1	0.031	3.638	-0.328	0.042	10.67	0.000142308524228656	0.01	8
1	1.249e-05	0.996851032373719	0.957	1.0593	0.818	1	0.654	6.574	0.935	0.815	26.4	0.99999687917938	1	2
0	0.005789	0.98472927311391	0.0021	-1.0969	0.045	0.029	0.002	1.862	1.048	0.27	13.89	0.194497474659918	0.223601581146261	7
1	8.121102e-06	0.998977901902394	0.6052	0.5013	0.636	1	1	7.131	0.939	0.427	29.5	0.994680831853536	0.8	5
0	0.0005532	0.99860310820867	0.279	-0.4206	0.155	1	0.97	8.656	0.953	0.586	25.5	0.994250454042667	0.77	7
1	8.121102e-06	0.999139208984871	0.7795	0.7802	0.864	1	0.979	9.995	0.951	0.841	27.4	0.999970743072463	0.994	10
1	1.22e-05	0.998444863701195	0.8939	1.0413	0.909	1	0.884	9.308	0.902	0.892	26.7	0.964982289151258	0.696	10
1	8.121102e-06	0.997749799878703	0.626	0.157	0.589	1	0.984	6.836	1.048	0.45	24.8	0.999998102700856	0.986	5
1	8.121102e-06	0.997673186279727	0.6569	0.2317	0.563	1	0.998	6.162	1.038	0.773	24.8	0.999995749760594	1	2
1	5.28e-06	0.998532398134175	0.7461	0.6629	0.915	1	0.901	9.547	0.998	0.861	31	0.975858445622019	0.768	3
1	8.121102e-06	0.995069396540557	0.9458	1.102	0.984	1	1	7.638	1.061	0.896	32	0.974684994056765	0.742	7
1	8.121102e-06	0.999178584689609	0.9642	1.1	0.988	1	0.99	8.758	1.199	0.919	33	0.479977003999631	0.426	3
1	4.069e-06	0.996053234519444	0.9434	1.072	0.791	1	1	9.444	0.953	0.65	28.9	0.999993888408136	1	1
0	0.9748	0.357362238721172	0	-0.966	0.134	1	0.996	4.509	0.244	0	19.89	5.8863798687927e-05	0.022	5
1	8.121102e-06	0.997634529739412	0.1296	-1.0664	0.273	1	0.998	8.594	1.199	0.161	17.31	0.999393328910049	0.954	1
1	8.121102e-06	0.998720881058634	0.3798	-0.0934	0.752	1	0.994	7.78	1.199	0.945	26.7	0.99333319604953	0.848	6
0	0.001516	0.876532494935721	0.0129	-0.9828	0.066	0.208	0.002	0.166	-0.434	0.019	11.17	0.000250566669123469	0.032	5
1	8.131e-06	0.989356660833941	0.3605	-0.5006	0.793	1	1	7.638	0.931	0.354	23.4	0.917684666791742	0.638	2
1	8.121102e-06	0.988511088211693	0.936	1.0974	0.955	1	0.957	7.54	1.042	0.889	24.3	0.823821224482873	0.71	2
0	8.121102e-06	0.992811850129715	0.0621	-1.1612	0.159	1	0.915	7.212	0.998	0.667	25.3	0.856774112388174	0.528	7
1	4.063e-06	0.997935702006003	0.0259	-1.2162	0.435	1	0.987	3.597	0.931	0.861	33	0.990148117532899	0.764	2
0	8.121102e-06	0.996578853222942	0.3931	-0.0665	0.562	1	1	9.325	1.088	0.911	25.7	0.206435325168746	0.384	9
1	8.121102e-06	0.991954543741119	0.2503	-0.7168	0.166	1	1	5.093	1.061	0.05	20.7	0.636296079525892	0.376	3
0	0.00302	0.992585161969152	0.1049	-0.7911	0.402	1	0.912	7.782	1.199	0.407	22.9	0.363496053105457	0.464	6
1	8.121102e-06	0.996371574208482	0.6452	0.5192	0.943	1	1	7.308	0.935	0.911	28.2	0.999944827610395	0.982	8
0	0.3625	0.534605061455555	0	-0.9203	0.061	0.265	0.997	-0.518	0.06	0.029	0.22	2.68338531197387e-05	0.002	6
1	8.121102e-06	0.996799411231244	0.997	0.8728	0.504	1	1	9.578	1.045	0.825	31	0.793969940755639	0.730473159141026	6
1	8.121102e-06	0.988150456440217	0.9966	0.8648	0.623	1	1	9.578	1.045	0.881	31	0.841580890503697	0.771852673510751	7
1	1.625e-05	0.997902830966221	0.9622	1.1415	0.729	1	1	2.849	1.044	0.607	23.2	0.657948291760561	0.632053677164373	2
1	0.0001236	0.998905337846437	0.9961	0.9116	0.941	1	0.952	7.339	0.883	0.945	32	0.831045904726647	0.769396556262089	3
0	0.01022	0.991817886165262	8e-04	-1.0573	0.524	1	0.998	4.109	1.042	0.527	24.6	0.847268040247605	0.692	4
0	0.1917	0.695567449837782	0	-0.9126	0.025	1	0.994	0.433	0.138	0	7.248	0.00055543425327663	0.004	9
1	8.121102e-06	0.992806442682471	0.997	0.8963	0.989	1	0.986	7.066	1.061	0.945	28	0.353862339553257	0.26	5
1	8.121102e-06	0.996232194295299	0.9691	1.0975	0.643	1	1	8.94	1.048	0.246	23.1	0.691435554890435	0.651586649672204	6
1	8.121102e-06	0.995842258359684	0.9897	0.9891	0.964	1	0.889	7.775	1.061	0.945	27	0.792035847368051	0.736198465432862	8
1	4.061e-06	0.999157952446227	0.997	0.9093	0.95	1	0.734	3.28	0.038	0.945	34	0.0495163686951909	0.292	2
1	8.121102e-06	0.999507474561021	0.9972	0.9328	0.953	1	0.794	9.647	1.048	0.935	34	0.853499715678729	0.783316668378798	3
1	4.027e-05	0.999155892366468	0.9969	0.922	0.943	1	0.999	2.499	0.935	0.883	34	0.326614634541872	0.368	8
1	4.698e-05	0.999431231042957	0.9974	0.9015	0.934	1	0.998	9.934	1.048	0.935	35	0.980102040765183	0.738	3
1	8.121102e-06	0.995325308517849	0.9964	0.8973	0.987	1	0.994	8.171	1.199	0.935	31	0.999978717314146	0.998	9
1	8.121102e-06	0.997580034928948	0.9967	0.8979	0.979	1	0.988	8.766	1.048	0.935	29.6	0.999997975790096	1	6
0	0.0008116	0.999148310684905	0.0736	-0.819	0.172	1	1	1.746	0.935	0.007	19.15	0.99557980430985	0.778	9
0	0.001857	0.991001162380691	0.0724	-1.0097	0.123	0.002	0.081	0.593	1.048	0.024	18.12	0.203208604483805	0.236855220700331	2
0	0.6753	0.848186045560724	0	-0.9634	0.046	0.999	0.238	0.672	-0.232	0.001	0.328	0.000147471522667392	0.008	4
0	0.001881	0.978472427812355	0.0205	-1.0948	0.042	0.998	0.983	1.836	1.029	0.006	15.01	0.953078543516208	0.756	4
0	8.121102e-06	0.799688399788878	0.155	-0.8649	0.534	1	0.753	7.199	0.964	0.867	24.9	0.577653914331579	0.556231620131122	1
0	0.185	0.137468785669257	0	-0.9026	0.065	0.228	0.05	2.519	-0.279	0	0.004	0.000171982885482296	0.02	1
0	0.001999	0.984987234740282	0.074	-1.0221	0.057	0.537	0.126	2.428	1.061	0.262	10.53	0.211788230586237	0.236631620628373	4
0	0.006849	0.973895176650668	0.0307	-1.0434	0.029	0.377	0.852	0.83	0.935	0.037	15.65	0.958854690716768	0.81	10
1	8.121102e-06	0.999356910728177	0.9598	1.0946	0.965	1	1	10.003	1.048	0.905	32	0.9697384716278	0.668	1
1	8.121102e-06	0.999363939900327	0.9598	1.0946	0.962	1	1	10.003	1.048	0.905	29.8	0.99421810158031	0.902	10
1	1.229e-05	0.997207578656281	0.6268	0.2307	0.746	1	1	5.195	0.964	0.857	25.8	0.336213669681507	0.27	10
0	8.13e-06	0.997189125356362	0.1265	-1.0793	0.201	1	1	9.648	1.029	0.242	24.7	0.998938477895744	0.86	6
0	0.05974	0.999004327052763	0.0312	-0.9028	0.294	1	0.947	5.943	0.935	0.935	33	0.95263694746674	0.786	7
1	0.00148	0.963924344500525	0.0378	-1.0814	0.258	1	0.273	1.665	0.077	0.021	20.3	0.000338480399261049	0.01	1
0	0.001986	0.998659569386641	0.3159	-0.4777	0.352	0.697	0.345	2.759	1.044	0.016	23.2	0.375049308741119	0.361610356885968	5
1	1.219e-05	0.99952406517066	0.2162	-0.7169	0.283	1	0.999	5.006	0.935	0.857	34	0.518483808704143	0.718	2
1	8.121102e-06	0.995443171071879	0.5476	0.2397	0.758	1	0.472	5.788	0.852	0.725	31	0.999973970007987	0.994	7
0	0.00183	0.971629076075506	0.0214	-1.0972	0.046	0.992	0.566	0.912	-0.005	0.012	15.72	0.000419857131726593	0.014	7
0	0.08092	0.663767806649807	0	-0.9822	0.032	0	0	-0.053	-0.749	0.007	0.332	0.14042053071915	0.17734257169634	6
0	4.066e-05	0.885997502294594	0.0476	-1.0906	0.15	0	0.009	-1.766	-0.705	0.242	13.55	0.000105865609216242	0	9
0	8.121102e-06	0.993133302701042	0.1611	-0.641	0.201	0.998	0.44	3.899	1.199	0.661	24	0.215407681987528	0.336	8
0	0.002594	0.993532008905293	0.0164	-1.078	0.019	1	0.996	3.506	1.048	0.45	23.7	0.560302317853362	0.462	8
0	0.001767	0.311800461629889	0.0023	-0.8942	0.064	0	0.813	0.934	0.915	0.011	0.043	0.00149030129420314	0.156	4
0	0.9931	0.820514272215178	0	-0.9736	0.029	0.06	0.559	0.216	-0.587	0	13.86	4.04243866858565e-05	0	2
1	8.121102e-06	0.999022358491082	0.3069	-0.2288	0.591	1	1	6.059	0.913	0.886	27.3	0.431326309782312	0.624	10
0	8.121102e-06	0.990984823318941	0.2457	-0.5955	0.168	1	0.913	3.14	0.998	0.065	22.4	0.00595116556160197	0.088	3
0	8.121102e-06	0.92709770518221	0.0402	-1.0867	0.028	1	1	4.874	1.14	0.042	15.46	0.0109964110393892	0.186	10
0	0.002432	0.99872841686465	0.6616	0.2578	0.478	1	0.999	5.521	0.935	0.791	28.2	0.59355731625708	0.556821251407833	8
1	8.217e-06	0.999501582715195	0.9873	0.9942	0.91	1	0.999	7.745	0.935	0.945	35	0.826200094603412	0.766092836298513	8
1	7.73e-05	0.997109572714029	0.4532	-0.0158	0.694	1	1	4.337	1.048	0.641	25.1	0.991588888244999	0.732	2
1	8.121102e-06	0.9916028695021	0.9932	0.9093	0.991	1	0.998	7.876	0.935	0.945	27.3	0.998727990096212	0.92	3
1	8.121102e-06	0.992524223897539	0.9922	0.9315	0.993	1	0.998	7.876	0.935	0.896	26.3	0.95999816989181	0.666	10
1	8.121102e-06	0.992855735460406	0.985	1.0289	0.992	1	0.954	7.905	0.935	0.945	26.5	0.999619718092628	0.978	7
1	8.121102e-06	0.99523804534127	0.9925	0.9362	0.994	1	0.993	7.662	0.852	0.935	25.3	0.933744255780416	0.802	2
1	8.121102e-06	0.993740298913318	0.9874	1.0084	0.993	1	0.995	6.026	0.935	0.935	26.8	0.992850624038605	0.756	3
1	8.121102e-06	0.99506831503711	0.9879	0.9999	0.998	1	0.979	6.01	0.852	0.935	24.3	0.978891041884426	0.842	9
1	8.121102e-06	0.998583507055874	0.9892	0.9969	0.993	1	0.986	7.905	0.935	0.919	31	0.965891540231693	0.822	10
1	8.121102e-06	0.998325037102024	0.9902	0.9687	0.98	1	0.757	7.784	0.935	0.867	33	0.998788639139324	0.9	3
1	8.121102e-06	0.99821533430475	0.9871	0.9863	0.983	1	0.98	7.855	0.935	0.896	25	0.999410533092244	0.892	3
0	0.05749	0.245689048084047	0.0017	-1.043	0.061	0.991	0.309	0.302	-0.264	0.001	0.001	0.154759539229688	0.186819925330424	9
0	8.121102e-06	0.994154959776906	0.2382	-0.5637	0.158	0.998	0.901	2.829	1.048	0.846	25.6	0.998817505519756	0.856	2
1	8.121102e-06	0.999057805826671	0.8681	0.925	0.901	1	0.977	8.09	0.994	0.945	26.5	0.821447053534853	0.761450496874006	9
1	8.121102e-06	0.989735024692018	0.8603	0.7762	0.779	1	1	9.451	1.048	0.448	29	0.99999732354475	1	10
1	8.121102e-06	0.988157929843437	0.9069	1.0414	0.875	1	0.993	5.461	1.184	0.726	27	0.267386908431936	0.498	5
1	8.121102e-06	0.998522045702081	0.5524	0.4077	0.693	1	0.98	5.249	0.932	0.697	25.3	0.999903053581897	0.962	5
0	0.0003979	0.833085459790661	0.0443497637881732	-0.969749284576233	0.114803610663418	0.678574958137788	0.623015838642928	2.01174739739594	0.308044725568642	0.219082369622528	16.2	0.244699017787866	0.26636892191466	2
